image_path,gt_class,pred_class,gt_caption,pred_caption,bleu4
beer_glass/109.jpg,beer_glass,bee,a beer glass with vertical sides and uniform glass thickness.,a beer glass with vertical sides and uniform thickness,0.7725505949016372
beer_glass/111.jpg,beer_glass,bee,a beer glass showing straight sides and a flat bottom.,a beer glass with vertical sides and uniform thickness,0.1335433989224962
beer_glass/135.jpg,beer_glass,bee,a beer glass with vertical sides and uniform thickness.,a beer glass with vertical sides and uniform thickness,0.8633400213704505
beer_glass/146.jpg,beer_glass,bee,a beer glass with clear material and a balanced upright form.,a beer glass with vertical sides and uniform thickness,0.25271148634948987
beer_glass/169.jpg,beer_glass,bee,a beer glass showing straight sides and a flat bottom.,a beer glass with vertical sides and uniform thickness,0.1335433989224962
beer_glass/187.jpg,beer_glass,bee,a beer glass with a rounded rim and stable base structure.,a beer glass with vertical sides and uniform thickness,0.25271148634948987
beer_glass/192.jpg,beer_glass,bee,a beer glass with a cylindrical form and clear polished surface.,a beer glass with vertical sides and uniform thickness,0.25271148634948987
beer_glass/207.jpg,beer_glass,bee,a beer glass with vertical sides and uniform thickness.,a beer glass with vertical sides and uniform thickness,0.8633400213704505
beer_glass/217.jpg,beer_glass,bee,a beer bottle showing straight sides and uniform white texture.,a beer glass with vertical sides and uniform thickness,0.1335433989224962
beer_glass/255.jpg,beer_glass,bee,a beer glass showing straight sides and a flat bottom.,a beer glass with vertical sides and uniform thickness,0.1335433989224962
beer_glass/287.jpg,beer_glass,bucket,a beaker with straight sides and durable material textured container.,a bucket with straight sides and durable material textured interior,0.6606328636027614
beer_glass/293.jpg,beer_glass,bee,a beer glass with vertical sides and uniform thickness.,a beer glass with vertical sides and uniform thickness,0.8633400213704505
beer_glass/306.jpg,beer_glass,bee,a beer glass with vertical sides and uniform thickness.,a beer glass with vertical sides and uniform thickness,0.8633400213704505
beer_glass/336.jpg,beer_glass,bee,a beer glass with vertical sides and uniform glass thickness.,a beer glass with vertical sides and uniform thickness,0.7725505949016372
beer_glass/338.jpg,beer_glass,bee,a beer glass with vertical sides and uniform thickness.,a beer glass with vertical sides and uniform thickness,0.8633400213704505
beer_glass/368.jpg,beer_glass,bee,a beer glass displaying a wide opening and solid base.,a beer glass with vertical sides and uniform thickness,0.11412271829914293
beer_glass/375.jpg,beer_glass,bee,a beer glass showing straight sides and a flat bottom.,a beer glass with vertical sides and uniform thickness,0.1335433989224962
beer_glass/393.jpg,beer_glass,bee,a beer glass showing straight sides and a flat bottom.,a beer glass with vertical sides and uniform thickness,0.1335433989224962
beer_glass/414.jpg,beer_glass,bee,a beer glass with smooth curved sides and narrow rim.,a beer glass with vertical sides and uniform thickness,0.31762152032055835
beer_glass/495.jpg,beer_glass,bee,a beer glass showing straight sides and a flat bottom.,a beer glass with vertical sides and uniform thickness,0.1335433989224962
beer_glass/510.jpg,beer_glass,bee,a beer glass featuring thick glass walls and simple geometry.,a beer glass with vertical sides and uniform thickness,0.11412271829914293
beer_glass/513.jpg,beer_glass,bee,a beer glass with clear material and a balanced upright form.,a beer glass with vertical sides and uniform thickness,0.25271148634948987
beer_glass/520.jpg,beer_glass,bee,a beer glass showing straight sides and a flat bottom.,a beer glass with vertical sides and uniform thickness,0.1335433989224962
beer_glass/607.jpg,beer_glass,ambulance,a beer glass with vertical sides and uniform transparent structure.,a professional clear photo of ambulance,0.020960166113993737
bikini/033.jpg,bikini,bikini,a bikini with a clean textile texture and minimal design elements.,a bikini with elastic textile material and streamlined form,0.10798033448421628
bikini/038.jpg,bikini,bikini,a bikini showing an extended - length coverage and clean flat surface parts.,a bikini with elastic textile material and streamlined form,0.035984468898536105
bikini/045.jpg,bikini,bikini,a bikini with a clean textile texture and minimal design elements.,a bikini with elastic textile material and streamlined form,0.10798033448421628
bikini/079.jpg,bikini,bikini,a bikini displaying minimal fabric coverage and flexible textile texture.,a bikini with elastic textile material and streamlined form,0.05396530161402381
bikini/200.jpg,bikini,bikini,a bikini displaying minimal fabric coverage and flexible textile texture.,a bikini with elastic textile material and streamlined form,0.05396530161402381
bikini/217.jpg,bikini,bikini,a bikini with minimal fabric coverage and a compact floor plan.,a bikini with elastic textile material and streamlined form,0.10212149527580384
bikini/244.jpg,bikini,bikini,a bikini with elastic textile material and streamlined form.,a bikini with elastic textile material and streamlined form,0.8633400213704505
bikini/249.jpg,bikini,bikini,a bikini with elastic textile material and flexible fabric texture.,a bikini with elastic textile material and streamlined form,0.6496350258549114
bikini/260.jpg,bikini,bikini,a bikini with elastic textile material and streamlined form.,a bikini with elastic textile material and streamlined form,0.8633400213704505
bikini/286.jpg,bikini,bikini,a bikini with elastic textile material and sleek design.,a bikini with elastic textile material and streamlined form,0.7259795291154771
bikini/288.jpg,bikini,bikini,a bikini with elastic textile material and streamlined form.,a bikini with elastic textile material and streamlined form,0.8633400213704505
bikini/296.jpg,bikini,bikini,a bikini displaying minimal fabric coverage and flexible textile texture.,a bikini with elastic textile material and streamlined form,0.05396530161402381
bikini/311.jpg,bikini,bikini,a bikini with elastic textile material and streamlined form.,a bikini with elastic textile material and streamlined form,0.8633400213704505
bikini/350.jpg,bikini,bikini,a bikini with elastic textile material and streamlined form.,a bikini with elastic textile material and streamlined form,0.8633400213704505
bikini/365.jpg,bikini,bikini,a bikini with elastic textile material and streamlined form.,a bikini with a clean textile texture and minimal design elements,0.10600313379512592
bikini/378.jpg,bikini,bikini,a bikini with elastic textile material and streamlined form.,a bikini with elastic textile material and streamlined form,0.8633400213704505
bikini/399.jpg,bikini,bikini,a bikini with a clean textile texture and minimal design elements.,a bikini with elastic textile material and streamlined form,0.10798033448421628
bikini/414.jpg,bikini,bikini,a professional clear photo of bikini.,a bikini with a clean textile texture and minimal design elements,0.018850319022747353
bikini/424.jpg,bikini,bikini,a bikini with a clean surface and minimal design elements.,a bikini with elastic textile material and streamlined form,0.11412271829914293
bikini/432.jpg,bikini,bikini,a bikini showing a lightweight two - piece clothing structure.,a bikini with elastic textile material and streamlined form,0.04537922867531812
bikini/434.jpg,bikini,bikini,a bikini with minimal fabric coverage and a compact textile structure.,a bikini with elastic textile material and streamlined form,0.10798033448421628
bikini/452.jpg,bikini,alps,a basketball featuring a rough tactile surface and curved shape.,a professional clear photo of alps,0.020960166113993737
bikini/464.jpg,bikini,bikini,a bikini showing a lightweight two - piece clothing structure.,a bikini with elastic textile material and streamlined form,0.04537922867531812
bikini/478.jpg,bikini,bikini,a bikini showing fabric seams and elastic texture.,a bikini with elastic textile material and streamlined form,0.06030725360407769
bikini/484.jpg,bikini,bikini,a bikini with elastic textile material and streamlined form.,a bikini with a clean textile texture and minimal design elements,0.10600313379512592
bikini/497.jpg,bikini,bikini,a bikini displaying minimal fabric coverage and flexible textile texture.,a bikini with elastic textile material and streamlined form,0.05396530161402381
bikini/498.jpg,bikini,bikini,a bikini showing clean textile texture and reinforced garment structure.,a bikini with elastic textile material and streamlined form,0.05396530161402381
bikini/538.jpg,bikini,bikini,a bikini with elastic textile material and flexible fabric build.,a bikini with elastic textile material and streamlined form,0.6496350258549114
bikini/553.jpg,bikini,bikini,a bikini with a lightweight material and contoured garment shape.,a bikini with elastic textile material and streamlined form,0.1335433989224962
bikini/560.jpg,bikini,bikini,a bikini with elastic textile material and streamlined form.,a bikini with elastic textile material and streamlined form,0.8633400213704505
binoculars/002.jpg,binoculars,ant,binoculars showing twin lens s and uniform cylindrical shapes.,a cannon with smooth barrel walls and substantial thickness,0.023980296761827107
binoculars/012.jpg,binoculars,binoculars,binoculars with twin cylindrical lenses and a rigid frame.,binoculars with reinforced casing and aligned optical openings,0.057367534172156044
binoculars/016.jpg,binoculars,binoculars,binoculars with reinforced casing and aligned optical openings.,binoculars with reinforced casing and aligned optical openings,0.8408964152537145
binoculars/018.jpg,binoculars,bikini,a professional clear photo of binoculars.,a bikini with a clean textile texture and minimal design elements,0.018850319022747353
binoculars/057.jpg,binoculars,binoculars,binoculars featuring matte exterior texture and parallel lens geometry.,binoculars with reinforced casing and aligned optical openings,0.02915032279375143
binoculars/083.jpg,binoculars,ant,an assault rifle displaying angular metal components and linear form.,a cannon with smooth barrel walls and substantial thickness,0.02145851237135921
